Car Name,Distance,Owner,Fuel,Location,Drive,Type,car_age
Hyundai Santro Xing,50190,2,CNG,DL-7C,Manual,HatchBack,11
Hyundai Grand i10,3152,1,PETROL,WB-06,Manual,HatchBack,5
Hyundai Grand i10,60361,2,PETROL,MH-12,Manual,HatchBack,8
Maruti S PRESSO,16178,1,PETROL,PB-08,Manual,HatchBack,3
Hyundai VENUE,48706,1,PETROL,MP-09,Manual,SUV,4
Hyundai i10,57413,1,PETROL,MH-02,Manual,HatchBack,12
Maruti S PRESSO,77415,1,PETROL,TS-07,Automatic,HatchBack,5
Hyundai Grand i10,13216,1,PETROL,MH-02,Manual,HatchBack,7
Maruti Ciaz,18699,1,PETROL,HR-23,Manual,Sedan,4
Honda Jazz,29448,1,PETROL,MH-02,Manual,HatchBack,5
Mahindra XUV 3OO,10344,1,PETROL,DL-12,Manual,SUV,4
Tata Tiago,67284,2,PETROL,TN-14,Manual,HatchBack,5
Hyundai i20,37533,1,PETROL,HR-26,Manual,HatchBack,10
Maruti Alto K10,45652,1,PETROL,DL-14,Automatic,HatchBack,8
Maruti Celerio,43636,2,CNG,BR-01,Manual,HatchBack,8
Maruti Swift Dzire,41465,1,DIESEL,UP-16,Manual,Sedan,11
Hyundai Verna,87113,1,PETROL,TS-08,Manual,Sedan,6
Renault Kwid,37465,1,PETROL,TS-28,Manual,HatchBack,5
Hyundai Elite i20,61623,2,DIESEL,GJ-05,Manual,HatchBack,9
Honda WR-V,56290,1,DIESEL,MP-09,Manual,SUV,7
Maruti Alto,26838,1,CNG,DL-6C,Manual,HatchBack,3
Hyundai Elite i20,63842,1,PETROL,TN-22,Manual,HatchBack,8
Maruti New Wagon-R,38035,2,CNG,TS-07,Manual,HatchBack,4
Hyundai Elite i20,55943,1,PETROL,TS-07,Manual,HatchBack,6
Maruti Swift Dzire,49387,2,PETROL,TN-07,Manual,Sedan,10
Maruti Swift,58791,1,PETROL,HR-26,Manual,HatchBack,6
Maruti Vitara Brezza,98499,1,DIESEL,HR-26,Automatic,SUV,6
Hyundai Grand i10,79365,2,DIESEL,KA-19,Manual,HatchBack,8
Maruti Alto K10,72531,1,PETROL,MP-04,Manual,HatchBack,6
Honda Jazz,78782,1,PETROL,KA-51,Manual,HatchBack,8
Maruti Swift,8857,2,PETROL,KA-19,Manual,HatchBack,2
Hyundai Elite i20,24171,1,PETROL,MH-14,Manual,HatchBack,5
Maruti Alto,28156,1,CNG,MH-05,Manual,HatchBack,3
Hyundai AURA,15564,1,PETROL,GJ-27,Manual,Sedan,3
Maruti Celerio,84561,2,CNG,GJ-13,Manual,HatchBack,7
Maruti Swift,79068,1,PETROL,KA-04,Manual,HatchBack,10
Honda Jazz,40622,1,PETROL,GJ-10,Manual,HatchBack,6
Hyundai Creta,62663,2,PETROL,DL-9C,Manual,SUV,8
Honda Civic,30097,1,PETROL,MH-04,Automatic,Sedan,4
Hyundai Grand i10,81019,1,PETROL,UP-16,Manual,HatchBack,8
Maruti Baleno,51250,1,PETROL,DL-2C,Manual,HatchBack,8
Honda City,26011,1,PETROL,CH-01,Manual,Sedan,10
Maruti Swift Dzire,81236,1,PETROL,WB-02,Manual,Sedan,8
Hyundai i20,78530,2,DIESEL,GJ-05,Manual,HatchBack,10
Maruti Alto 800,50948,2,PETROL,TN-05,Manual,HatchBack,7
Hyundai VENUE,16028,1,PETROL,UP-13,Manual,SUV,2
Volkswagen Vento,71842,1,PETROL,MH-14,Manual,Sedan,8
Hyundai Grand i10,99358,1,PETROL,GJ-01,Manual,HatchBack,7
Hyundai i10,34295,2,PETROL,MH-48,Manual,HatchBack,11
Renault Kwid,37025,1,PETROL,RJ-02,Manual,HatchBack,5
Ford Ecosport,46600,2,PETROL,DL-12,Manual,SUV,8
Maruti Celerio,87262,1,PETROL,KA-01,Manual,HatchBack,10
Hyundai Grand i10,61072,1,PETROL,MH-47,Manual,HatchBack,8
Maruti Swift,99940,2,PETROL,KA-52,Manual,HatchBack,9
Tata Tiago,20755,1,PETROL,GJ-27,Manual,HatchBack,3
Hyundai i10,74341,1,PETROL,HR-26,Manual,HatchBack,14
Tata NEXON,67871,1,DIESEL,DL-3C,Automatic,SUV,3
Hyundai Grand i10,76950,1,PETROL,UP-14,Manual,HatchBack,11
Maruti IGNIS,73936,1,PETROL,MH-01,Automatic,HatchBack,6
Hyundai Grand i10,51520,2,PETROL,UP-78,Automatic,HatchBack,8
Hyundai Grand i10,76507,1,PETROL,DL-10,Manual,HatchBack,7
Honda City,19634,1,PETROL,MH-47,Manual,Sedan,9
Hyundai Verna,20103,1,PETROL,GJ-01,Manual,Sedan,11
Hyundai VENUE,64656,1,CNG,MH-12,Automatic,SUV,4
Hyundai Elite i20,33236,2,PETROL,RJ-45,Automatic,HatchBack,5
Hyundai Elite i20,63173,1,PETROL,GJ-01,Manual,HatchBack,5
Hyundai i20,61276,1,PETROL,KA-22,Manual,HatchBack,11
Hyundai NEW SANTRO,49799,2,CNG,MH-12,Manual,HatchBack,4
Maruti Ciaz,16727,2,PETROL,TS-04,Manual,Sedan,5
Renault Kwid,16156,1,PETROL,GJ-05,Manual,HatchBack,6
Toyota YARIS,78611,1,PETROL,TS-08,Manual,Sedan,6
Maruti Baleno,51415,1,PETROL,DL-8C,Manual,HatchBack,8
Hyundai Elite i20,65469,2,DIESEL,TN-07,Manual,HatchBack,8
Hyundai Grand i10,66757,2,PETROL,TN-02,Manual,HatchBack,7
Datsun Redi Go,33520,1,PETROL,UP-62,Manual,HatchBack,5
Hyundai Grand i10,80039,1,PETROL,HR-20,Manual,HatchBack,10
Mahindra XUV 3OO,13631,1,PETROL,KA-18,Manual,SUV,4
Honda City,73990,2,PETROL,DL-12,Automatic,Sedan,7
Datsun Redi Go,26603,1,PETROL,HR-51,Manual,HatchBack,7
Maruti S PRESSO,39855,1,CNG,MH-43,Manual,HatchBack,3
Maruti Wagon R 1.0,80567,2,CNG,GJ-05,Manual,HatchBack,7
Renault Kiger,13481,1,PETROL,MP-04,Manual,HatchBack,3
Toyota YARIS,28149,1,PETROL,CH-01,Manual,Sedan,5
Maruti Alto K10,95418,2,PETROL,MH-14,Manual,HatchBack,14
Tata Tiago,13512,1,PETROL,GJ-01,Manual,HatchBack,3
Maruti Dzire,91932,1,DIESEL,UP-14,Automatic,Sedan,6
Maruti Baleno,45655,2,PETROL,BR-01,Manual,HatchBack,6
Maruti Wagon R 1.0,72017,2,PETROL,WB-02,Manual,HatchBack,10
Maruti Alto,22081,1,CNG,HR-51,Manual,HatchBack,3
Maruti Swift,47934,1,PETROL,DL-2C,Manual,HatchBack,8
Hyundai Grand i10,63011,1,PETROL,DL-10,Manual,HatchBack,7
Maruti Baleno,39752,2,PETROL,TS-08,Manual,HatchBack,4
Nissan Micra Active,80320,2,PETROL,MH-49,Manual,HatchBack,8
Maruti Alto 800,30172,1,PETROL,TN-05,Manual,HatchBack,10
Maruti Baleno,21106,1,PETROL,TN-11,Manual,HatchBack,3
Honda Amaze,61917,2,CNG,GJ-21,Automatic,Sedan,11
Hyundai Grand i10,70001,1,PETROL,GJ-01,Manual,HatchBack,5
Maruti Wagon R 1.0,14658,1,PETROL,MH-04,Automatic,HatchBack,7
Maruti Alto 800,59281,2,CNG,MH-48,Manual,HatchBack,8
Maruti Alto 800,88255,2,PETROL,KA-41,Manual,HatchBack,8
Mahindra Scorpio,86765,2,DIESEL,TS-08,Manual,SUV,5
Maruti XL6,5071,1,PETROL,GJ-06,Automatic,SUV,3
Volkswagen TAIGUN,15956,1,PETROL,TS-07,Manual,SUV,2
Maruti Baleno,49131,2,PETROL,MH-14,Manual,HatchBack,5
Maruti Baleno,92262,1,PETROL,UP-14,Manual,HatchBack,8
Renault Kwid,9008,1,PETROL,BR-01,Manual,HatchBack,3
Hyundai Grand i10,28931,2,PETROL,MH-14,Manual,HatchBack,5
Hyundai Grand i10,62505,2,PETROL,TN-03,Manual,HatchBack,8
Hyundai NEW SANTRO,42285,1,PETROL,TS-07,Manual,HatchBack,5
Hyundai NEW I20,36716,2,PETROL,UP-14,Manual,HatchBack,4
Hyundai Elite i20,51897,1,PETROL,GJ-04,Manual,HatchBack,5
Skoda Rapid,38705,1,PETROL,KA-09,Manual,Sedan,8
Hyundai Grand i10,24029,1,PETROL,WB-02,Manual,HatchBack,6
Maruti Swift Dzire,35528,1,CNG,MH-14,Manual,Sedan,9
Hyundai Grand i10,63113,1,PETROL,RJ-14,Automatic,HatchBack,10
Maruti Wagon R 1.0,83444,1,PETROL,KA-05,Manual,HatchBack,7
Tata NEXON,76105,1,DIESEL,HR-26,Manual,SUV,6
Datsun Go,85674,1,PETROL,TN-77,Manual,HatchBack,5
Honda City,40516,2,DIESEL,MH-48,Automatic,Sedan,13
Maruti Baleno,63633,1,PETROL,RJ-14,Automatic,HatchBack,7
Maruti S Cross,38253,1,PETROL,PB-07,Automatic,SUV,4
Maruti New Wagon-R,52297,2,CNG,MH-01,Manual,HatchBack,5
Maruti S PRESSO,18522,1,PETROL,GJ-38,Manual,HatchBack,4
Renault Kiger,7598,1,PETROL,KA-03,Automatic,HatchBack,3
Hyundai NEW SANTRO,21619,1,CNG,DL-9C,Manual,HatchBack,5
Maruti Swift Dzire,17811,1,PETROL,KA-53,Manual,Sedan,10
Maruti Alto,49984,1,PETROL,UP-14,Manual,HatchBack,14
Maruti Dzire,16093,1,PETROL,MH-43,Manual,Sedan,7
Maruti Celerio,41680,1,PETROL,BR-01,Manual,HatchBack,5
Hyundai Grand i10,42434,1,PETROL,TS-07,Manual,HatchBack,8
Maruti Wagon R 1.0,50279,1,PETROL,GJ-01,Manual,HatchBack,10
Hyundai Elite i20,89224,2,PETROL,TS-03,Manual,HatchBack,8
Maruti S PRESSO,49331,1,PETROL,GJ-01,Manual,HatchBack,5
Maruti Alto 800,58647,1,PETROL,TS-07,Manual,HatchBack,7
Maruti Ciaz,25734,1,PETROL,KA-41,Manual,Sedan,6
Toyota Glanza,93670,3,PETROL,HR-05,Automatic,HatchBack,5
Maruti Vitara Brezza,90598,2,DIESEL,UP-32,Manual,SUV,6
Renault Duster,60965,1,DIESEL,KA-05,Manual,SUV,7
Mahindra Thar,45720,1,DIESEL,HR-81,Manual,SUV,3
Maruti Wagon R 1.0,71003,2,PETROL,TS-15,Manual,HatchBack,9
Hyundai Verna,24047,1,PETROL,GJ-01,Manual,Sedan,6
Ford Ecosport,122062,1,DIESEL,UP-14,Manual,SUV,9
Maruti Celerio,97726,1,PETROL,TS-08,Manual,HatchBack,8
Renault Kiger,33025,1,PETROL,DL-10,Manual,HatchBack,3
Maruti Swift Dzire,38874,1,PETROL,PB-10,Manual,Sedan,9
Tata Harrier,93942,1,DIESEL,TS-15,Manual,SUV,5
Maruti Wagon R 1.0,77267,1,PETROL,MH-05,Manual,HatchBack,10
Hyundai NEW SANTRO,45490,1,PETROL,TN-37,Manual,HatchBack,5
Honda Amaze,90552,2,PETROL,MH-03,Manual,Sedan,11
Hyundai GRAND I10 NIOS,49399,1,CNG,PB-65,Manual,HatchBack,2
Hyundai Tucson New,76259,1,DIESEL,MH-12,Automatic,Lux_SUV,6
Maruti New Wagon-R,2010,1,CNG,CH-01,Manual,HatchBack,2
Renault Kwid,25464,2,PETROL,DL-3C,Automatic,HatchBack,4
Maruti Wagon R 1.0,96498,1,PETROL,UP-70,Manual,HatchBack,9
Maruti Wagon R 1.0,39460,1,CNG,MH-01,Manual,HatchBack,11
Hyundai Grand i10,18299,1,PETROL,GJ-01,Manual,HatchBack,7
Maruti Alto 800,26215,1,PETROL,KA-51,Manual,HatchBack,7
Datsun Go Plus,48957,1,PETROL,TS-25,Manual,HatchBack,3
Maruti S Cross,61036,2,DIESEL,UP-32,Manual,SUV,9
Hyundai i10,39037,1,PETROL,WB-08,Manual,HatchBack,9
Ford FREESTYLE,22989,1,PETROL,DL-7C,Manual,SUV,5
Maruti New Wagon-R,51562,1,PETROL,MH-14,Manual,HatchBack,5
Hyundai Creta,11602,1,DIESEL,MH-12,Manual,SUV,3
Maruti Swift,89691,1,DIESEL,MH-12,Manual,HatchBack,12
Maruti Swift,19215,1,PETROL,DL-3C,Manual,HatchBack,10
Honda Civic,63533,1,PETROL,HR-26,Manual,Sedan,4
Hyundai Verna,50781,1,PETROL,MH-02,Automatic,Sedan,10
Hyundai Elite i20,14362,1,PETROL,HR-76,Manual,HatchBack,6
Tata Tiago,22136,1,CNG,TN-37,Manual,HatchBack,2
Tata Tiago,19588,2,PETROL,KL-07,Automatic,HatchBack,7
Tata ALTROZ,19941,1,DIESEL,TN-12,Manual,HatchBack,2
KIA SELTOS,5008,1,PETROL,TS-07,Manual,SUV,2
Maruti Ciaz,66931,1,PETROL,DL-7C,Manual,Sedan,7
Maruti Baleno,15415,1,PETROL,UP-32,Manual,HatchBack,5
Maruti Alto,18471,1,CNG,UP-16,Manual,HatchBack,3
Maruti Swift Dzire,47765,2,PETROL,TN-01,Automatic,Sedan,8
Maruti New Wagon-R,54490,1,PETROL,KL-07,Manual,HatchBack,5
Maruti Wagon R 1.0,26622,1,PETROL,KA-03,Manual,HatchBack,12
Hyundai Xcent,91910,1,PETROL,HR-26,Manual,Sedan,7
Tata NEXON,41767,1,PETROL,TN-37,Automatic,SUV,4
Maruti Wagon R 1.0,9934,1,PETROL,MH-05,Manual,HatchBack,9
Maruti Baleno,37274,2,PETROL,KA-01,Automatic,HatchBack,5
Maruti Swift,62746,1,PETROL,DL-8C,Manual,HatchBack,14
Maruti Dzire,65921,2,DIESEL,MH-46,Automatic,Sedan,6
Maruti Wagon R 1.0,74354,2,PETROL,KA-03,Manual,HatchBack,13
Renault Kwid,20090,1,PETROL,MH-04,Automatic,HatchBack,3
Maruti Alto 800,79566,2,PETROL,KA-03,Manual,HatchBack,9
Volkswagen Polo,67130,1,PETROL,TS-07,Automatic,HatchBack,7
Maruti Baleno,8690,1,PETROL,GJ-06,Manual,HatchBack,2
Maruti Alto,34832,1,CNG,HR-81,Manual,HatchBack,3
Tata NEXON,72564,2,PETROL,WB-02,Manual,SUV,7
Renault Kwid,51985,1,PETROL,TS-11,Manual,HatchBack,8
Renault Kwid,34290,1,PETROL,KA-02,Automatic,HatchBack,6
Tata NEXON,20610,1,PETROL,MH-12,Manual,SUV,5
Honda Amaze,55146,2,PETROL,KA-03,Automatic,Sedan,6
Renault Duster,7166,1,PETROL,KA-03,Manual,SUV,3
Maruti Swift Dzire,10893,1,PETROL,GJ-01,Automatic,Sedan,12
Hyundai Grand i10,61105,1,PETROL,KA-05,Manual,HatchBack,9
Maruti Alto,46213,1,PETROL,HR-19,Manual,HatchBack,4
Renault Kwid,37166,1,PETROL,KA-41,Automatic,HatchBack,6
Maruti Dzire,82058,1,PETROL,DL-13,Manual,Sedan,6
Maruti Ciaz,53019,1,PETROL,HR-26,Manual,Sedan,6
Renault Duster,43395,1,PETROL,DL-3C,Manual,SUV,5
Hyundai NEW SANTRO,22380,2,PETROL,MP-04,Manual,HatchBack,4
Maruti Wagon R 1.0,69120,2,PETROL,KA-04,Manual,HatchBack,14
Maruti Baleno,32895,2,PETROL,MH-05,Manual,HatchBack,5
Honda Amaze,52189,1,PETROL,HR-26,Manual,Sedan,11
KIA SELTOS,55767,1,PETROL,HR-24,Manual,SUV,3
Maruti Baleno,45167,2,PETROL,KA-05,Manual,HatchBack,7
Hyundai i20 Active,62635,1,PETROL,TN-02,Manual,HatchBack,7
Hyundai i20,70600,2,PETROL,GJ-06,Manual,HatchBack,12
Maruti Celerio,57986,2,PETROL,KA-06,Manual,HatchBack,7
Hyundai i20,65702,1,PETROL,DL-4C,Manual,HatchBack,14
Tata NEXON,67952,1,DIESEL,GJ-18,Manual,SUV,4
Maruti Alto 800,76653,2,PETROL,MH-06,Manual,HatchBack,11
Honda WR-V,12280,1,PETROL,DL-2C,Manual,SUV,6
Maruti Wagon R 1.0,26380,1,CNG,DL-8C,Manual,HatchBack,6
Renault Kiger,41984,1,PETROL,HR-19,Automatic,HatchBack,3
Maruti Swift,34422,2,PETROL,MH-02,Manual,HatchBack,9
Honda Brio,62253,2,PETROL,TS-08,Manual,HatchBack,9
Maruti Alto 800,84920,2,CNG,GJ-05,Manual,HatchBack,9
Mahindra Thar,62342,1,DIESEL,TS-02,Automatic,SUV,4
Maruti Baleno,89242,1,PETROL,TS-08,Automatic,HatchBack,6
Renault Kwid,73578,1,PETROL,WB-20,Manual,HatchBack,5
Maruti Alto 800,62630,1,PETROL,WB-08,Manual,HatchBack,9
Maruti Alto K10,90092,1,PETROL,HR-03,Manual,HatchBack,6
Hyundai GRAND I10 NIOS,53084,1,DIESEL,WB-18,Manual,HatchBack,5
Maruti Dzire,30444,1,PETROL,HR-76,Manual,Sedan,5
Datsun Redi Go,60297,2,PETROL,KA-09,Manual,HatchBack,8
Maruti Swift,77147,3,PETROL,KA-53,Manual,HatchBack,9
Maruti Baleno,50749,1,PETROL,MH-02,Automatic,HatchBack,7
Hyundai Grand i10,52929,1,PETROL,DL-4C,Automatic,HatchBack,5
Maruti Baleno,48207,1,PETROL,UP-32,Manual,HatchBack,3
Hyundai Grand i10,60197,2,PETROL,KA-51,Manual,HatchBack,9
Maruti Celerio,88379,2,PETROL,TS-07,Manual,HatchBack,7
Mahindra XUV 3OO,72183,1,PETROL,TS-15,Manual,SUV,5
Maruti Baleno,68726,1,PETROL,MH-01,Manual,HatchBack,7
Ford Ecosport,85389,1,DIESEL,GJ-01,Manual,SUV,7
Maruti Wagon R 1.0,38843,2,PETROL,TN-22,Manual,HatchBack,12
Mahindra Kuv100,63417,1,PETROL,MP-09,Manual,SUV,9
Maruti Dzire,56041,1,DIESEL,DL-1C,Automatic,Sedan,5
Honda Jazz,34902,3,PETROL,GJ-01,Manual,HatchBack,8
KIA SONET,12405,1,PETROL,TN-12,Manual,SUV,3
Honda WR-V,43841,2,PETROL,TN-14,Manual,SUV,7
Datsun Redi Go,46031,1,PETROL,KA-05,Manual,HatchBack,7
Hyundai GRAND I10 NIOS,12205,1,PETROL,KA-53,Automatic,HatchBack,4
Volkswagen Vento,72642,2,PETROL,MH-15,Manual,Sedan,14
Honda City,78427,1,PETROL,KA-05,Automatic,Sedan,8
Maruti Swift Dzire,64302,1,PETROL,KA-04,Manual,Sedan,12
Skoda Rapid,99165,1,DIESEL,AP-13,Manual,Sedan,9
Datsun Redi Go,65548,1,PETROL,UP-16,Automatic,HatchBack,6
Maruti New Wagon-R,25253,1,PETROL,HR-26,Manual,HatchBack,5
Maruti Wagon R 1.0,59730,2,PETROL,AP-29,Manual,HatchBack,11
Maruti Swift,30045,1,PETROL,GJ-05,Manual,HatchBack,5
Maruti Baleno,47744,1,PETROL,MH-43,Manual,HatchBack,6
Datsun Redi Go,11737,2,PETROL,KL-33,Automatic,HatchBack,6
Hyundai Xcent,52255,2,DIESEL,BR-01,Manual,Sedan,10
Hyundai Verna,63537,2,DIESEL,PB-23,Manual,Sedan,6
Honda City,29332,1,PETROL,DL-4C,Manual,Sedan,12
Tata NEXON,18009,1,PETROL,PB-10,Manual,SUV,3
Hyundai Elite i20,84389,2,PETROL,TN-57,Manual,HatchBack,8
Hyundai Creta,72752,1,DIESEL,WB-20,Manual,SUV,7
Hyundai Elite i20,78064,2,DIESEL,GJ-27,Manual,HatchBack,6
Maruti Swift,51956,1,PETROL,GJ-01,Manual,HatchBack,7
Hyundai Elite i20,37369,1,PETROL,TS-07,Manual,HatchBack,7
Maruti Swift,77028,1,PETROL,KA-03,Manual,HatchBack,11
Maruti Alto,44790,1,PETROL,TS-09,Manual,HatchBack,4
Renault Kwid,10605,1,PETROL,MH-15,Automatic,HatchBack,3
Hyundai Grand i10,56719,2,PETROL,KA-04,Automatic,HatchBack,9
Nissan Micra Active,70141,1,PETROL,MP-04,Manual,HatchBack,11
Renault Kwid,20110,1,PETROL,UP-37,Automatic,HatchBack,7
Datsun Go Plus,23221,1,PETROL,MH-29,Manual,HatchBack,4
Ford Ecosport,21724,1,PETROL,TS-03,Automatic,SUV,3
Tata Tiago,68413,2,PETROL,TS-03,Automatic,HatchBack,4
Hyundai Grand i10,73565,1,PETROL,GJ-23,Manual,HatchBack,8
KIA SELTOS,91526,1,PETROL,TN-19,Manual,SUV,4
Maruti Celerio,2370,1,PETROL,KA-25,Manual,HatchBack,3
Maruti Dzire,14065,1,CNG,MH-05,Manual,Sedan,6
Maruti Vitara Brezza,75774,1,DIESEL,MH-14,Automatic,SUV,6
Maruti Wagon R 1.0,16338,2,PETROL,RJ-29,Manual,HatchBack,6
Maruti Celerio,47734,2,PETROL,TN-12,Automatic,HatchBack,7
Ford Ecosport,80250,1,PETROL,MH-03,Manual,SUV,10
Maruti Vitara Brezza,14835,1,PETROL,GJ-01,Manual,SUV,3
Hyundai i10,16726,1,PETROL,DL-7C,Manual,HatchBack,9
Maruti Wagon R 1.0,77659,1,PETROL,KA-01,Manual,HatchBack,9
Honda City,61074,1,PETROL,GJ-06,Manual,Sedan,7
Maruti Ritz,41159,1,PETROL,KL-05,Manual,HatchBack,9
Honda Amaze,62496,2,PETROL,GJ-03,Manual,Sedan,9
Maruti Baleno,45046,2,PETROL,HR-26,Automatic,HatchBack,3
KIA SELTOS,55081,1,DIESEL,TS-10,Automatic,SUV,5
Volkswagen Vento,28085,1,PETROL,GJ-05,Automatic,Sedan,3
Hyundai Grand i10,56846,1,PETROL,GJ-23,Manual,HatchBack,5
Maruti Celerio,61807,3,PETROL,KA-51,Automatic,HatchBack,10
Honda City,47670,2,PETROL,DL-4C,Manual,Sedan,9
Maruti Wagon R 1.0,55057,1,CNG,MH-12,Manual,HatchBack,7
Maruti Wagon R 1.0,47323,1,CNG,MH-03,Manual,HatchBack,7
Maruti Swift Dzire,59197,1,PETROL,KA-01,Automatic,Sedan,8
Hyundai Eon,32082,1,PETROL,PB-08,Manual,HatchBack,8
Maruti New Wagon-R,45694,1,CNG,HR-35,Manual,HatchBack,4
Hyundai Creta,12000,2,PETROL,MH-12,Automatic,SUV,5
Maruti Baleno,38724,1,PETROL,MH-43,Manual,HatchBack,7
Nissan MAGNITE,26387,1,PETROL,UP-78,Manual,SUV,3
Hyundai Creta,101807,2,DIESEL,GJ-10,Automatic,SUV,8
Honda City,33860,2,PETROL,MH-01,Manual,Sedan,14
Renault Kwid,48676,2,PETROL,TN-63,Manual,HatchBack,7
Mahindra XUV500,66971,1,DIESEL,KA-05,Automatic,Lux_SUV,7
Maruti Swift,98239,1,PETROL,MP-09,Manual,HatchBack,10
Hyundai Grand i10,25345,1,PETROL,UP-78,Manual,HatchBack,6
Hyundai Elite i20,35286,1,PETROL,TN-48,Manual,HatchBack,8
Maruti Baleno,24356,1,PETROL,HR-13,Manual,HatchBack,4
Hyundai Xcent,94887,1,PETROL,DL-10,Manual,Sedan,10
Maruti New Wagon-R,7373,1,PETROL,UP-32,Manual,HatchBack,2
Hyundai Tucson New,34725,2,PETROL,MH-03,Automatic,Lux_SUV,8
Maruti Alto K10,59672,2,PETROL,TN-07,Manual,HatchBack,9
Maruti Swift,46549,2,PETROL,GJ-01,Manual,HatchBack,4
Maruti New Wagon-R,30788,1,PETROL,KA-02,Manual,HatchBack,5
Hyundai i20,72256,1,PETROL,MH-14,Manual,HatchBack,11
Hyundai Grand i10,20136,1,PETROL,WB-12,Manual,HatchBack,5
Maruti Baleno,83969,1,PETROL,TS-09,Manual,HatchBack,7
Hyundai i20,55829,2,PETROL,KA-53,Manual,HatchBack,10
Maruti Swift,42481,1,PETROL,TN-22,Manual,HatchBack,3
Hyundai GRAND I10 NIOS,22480,1,PETROL,RJ-45,Manual,HatchBack,4
Honda WR-V,70889,1,PETROL,TS-07,Manual,SUV,5
Datsun Redi Go,9368,1,PETROL,KA-50,Automatic,HatchBack,5
Hyundai Grand i10,43571,1,PETROL,MH-27,Manual,HatchBack,10
Maruti Celerio,24129,2,PETROL,MH-04,Manual,HatchBack,10
Hyundai Eon,53055,1,PETROL,MP-04,Manual,HatchBack,8
Maruti Celerio,49450,2,PETROL,TN-23,Automatic,HatchBack,7
Maruti Alto,26449,1,PETROL,GJ-23,Manual,HatchBack,5
Tata NEXON,17665,1,PETROL,TN-13,Automatic,SUV,2
Renault Duster,94226,2,DIESEL,UP-53,Manual,SUV,8
Honda Brio,67194,1,PETROL,RJ-14,Manual,HatchBack,9
Tata Tiago,61094,1,PETROL,MH-12,Manual,HatchBack,7
Maruti Alto,19955,1,PETROL,GJ-26,Manual,HatchBack,4
Datsun Go Plus,10512,1,PETROL,UP-32,Manual,HatchBack,3
Honda Amaze,52380,1,PETROL,MH-12,Manual,Sedan,7
Honda City,18547,1,PETROL,MH-12,Manual,Sedan,4
Datsun Go Plus,19068,1,PETROL,DL-3C,Manual,HatchBack,5
Maruti Alto K10,27720,2,PETROL,KA-19,Manual,HatchBack,7
Hyundai i20,55557,2,PETROL,DL-8C,Manual,HatchBack,12
Hyundai Verna,24083,2,PETROL,KA-53,Automatic,Sedan,7
Maruti Alto K10,86555,1,PETROL,TS-15,Manual,HatchBack,7
Maruti Zen Estilo,88084,2,PETROL,MH-12,Manual,HatchBack,14
Maruti Baleno,85705,1,DIESEL,KA-05,Manual,HatchBack,6
Maruti Baleno,20560,1,PETROL,DL-6C,Manual,HatchBack,7
Datsun Go Plus,24895,1,PETROL,KA-05,Manual,HatchBack,5
Tata NEXON,69702,1,DIESEL,KA-12,Automatic,SUV,5
Maruti Baleno,78911,2,PETROL,TS-07,Manual,HatchBack,8
MG HECTOR,56561,1,DIESEL,TS-07,Manual,SUV,5
Tata Tiago,95505,1,PETROL,MP-09,Manual,HatchBack,8
Hyundai Verna,71713,1,PETROL,GJ-05,Manual,Sedan,11
Hyundai Grand i10,51171,1,PETROL,KA-02,Manual,HatchBack,7
Honda Amaze,28483,2,PETROL,TN-14,Manual,Sedan,6
Ford New Figo,11383,1,PETROL,TN-14,Manual,HatchBack,4
Honda City,37779,2,PETROL,TN-02,Automatic,Sedan,7
Hyundai Grand i10,19353,1,PETROL,MH-14,Manual,HatchBack,6
Honda City,41866,1,PETROL,UP-78,Automatic,Sedan,12
Renault Kwid,51274,2,PETROL,DL-8C,Manual,HatchBack,6
Hyundai Grand i10,75409,1,CNG,GJ-01,Manual,HatchBack,9
Maruti Wagon R 1.0,44754,1,PETROL,KA-53,Manual,HatchBack,10
Hyundai NEW SANTRO,24978,2,PETROL,TS-15,Manual,HatchBack,5
Hyundai i10,85669,1,PETROL,KL-07,Manual,HatchBack,13
Toyota YARIS,23614,1,PETROL,KA-42,Automatic,Sedan,3
Hyundai Creta,12975,1,PETROL,KA-04,Automatic,SUV,4
Tata Tiago,43402,1,PETROL,KA-40,Manual,HatchBack,6
Maruti Swift,7183,2,PETROL,RJ-45,Automatic,HatchBack,3
Maruti Swift,72228,2,PETROL,HR-85,Manual,HatchBack,6
Maruti Swift Dzire,11749,1,PETROL,DL-1C,Manual,Sedan,8
Honda Amaze,33951,1,PETROL,TS-15,Automatic,Sedan,11
Maruti New Wagon-R,22179,1,PETROL,PB-37,Manual,HatchBack,5
Renault Kwid,71306,1,PETROL,KA-02,Manual,HatchBack,3
Maruti Baleno,73489,1,PETROL,MH-47,Automatic,HatchBack,7
Hyundai Grand i10,96534,1,PETROL,RJ-45,Manual,HatchBack,6
Ford Ecosport,100601,2,DIESEL,TS-12,Manual,SUV,8
Maruti BREZZA,16038,1,PETROL,TS-15,Automatic,SUV,2
Renault TRIBER,33853,1,PETROL,GJ-27,Manual,SUV,5
Datsun Redi Go,19205,2,PETROL,TS-10,Manual,HatchBack,4
Renault Duster,66718,2,PETROL,KA-41,Manual,SUV,7
Hyundai Grand i10,73769,1,DIESEL,WB-06,Manual,HatchBack,7
Hyundai i20,120740,1,DIESEL,KA-03,Manual,HatchBack,11
